code,P2,P50,P100,P250,P500,P1000,P2000,rho,suction,theta
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,0.1,0.3469
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,0.3,0.338
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,1.0,0.332
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,3.2,0.318
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,10.0,0.213
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,20.0,0.132
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,63.1,0.088
4152,0.035,0.063,0.277,0.7756666666666666,0.954,0.983,1.0,1.69,251.3,0.03
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,32.1,0.11
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,13.4,0.1605
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,7.7,0.23
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,10.5,0.251
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,3.7,0.318
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,4.1,0.35
4241,0.028,0.075,0.20683333333333337,0.7057262569832402,0.7477653631284916,0.8318435754189943,1.0,,0.5,0.418
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,12.6,0.104
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,10.3,0.168
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,8.9,0.176
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,8.0,0.239
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,6.9,0.268
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,2.4,0.283
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,2.6,0.304
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,6.0,0.314
4242,0.024,0.075,0.25550000000000006,0.8191340782122905,0.8449720670391061,0.8966480446927374,1.0,,0.5,0.33
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,7.2,0.142
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,7.1,0.169
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,7.0,0.186
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,6.3,0.203
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,6.2,0.214
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,6.1,0.222
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,3.3,0.284
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,2.5,0.295
4243,0.024,0.06,0.2333333333333334,0.708659217877095,0.7502793296089385,0.8335195530726257,1.0,,0.5,0.315
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,9.8,0.106
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,9.2,0.128
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,8.2,0.133
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,6.6,0.213
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,5.8,0.235
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,4.6,0.258
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,2.7,0.29
4252,0.026,0.062,0.23516666666666675,0.8210893854748603,0.8466480446927374,0.8977653631284916,1.0,,0.5,0.325
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,10.2,0.145
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,7.5,0.156
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,10.9,0.162
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,10.5,0.195
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,5.0,0.236
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,6.0,0.214
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,8.0,0.239
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,1.2,0.326
4253,0.023,0.081,0.3123333333333334,0.7917597765363129,0.8215083798882682,0.8810055865921788,1.0,,0.5,0.3355
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,25.5,0.059
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,50.7,0.072
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,17.8,0.073
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,22.3,0.076
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,41.9,0.079
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,17.6,0.085
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,10.2,0.097
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,7.4,0.103
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,17.3,0.105
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,5.3,0.143
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,7.0,0.147
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,4.6,0.168
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,4.3,0.204
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,0.5,0.378
4261,0.029,0.067,0.15133333333333338,0.6930167597765363,0.7368715083798884,0.8245810055865922,1.0,,0.5,0.385
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,44.6,0.03
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,24.9,0.039
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,11.9,0.047
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,8.5,0.046
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,6.3,0.061
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,5.7,0.075
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,5.6,0.094
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,1.7,0.334
4262,0.023,0.041,0.14850000000000002,0.7291899441340782,0.767877094972067,0.8452513966480447,1.0,,0.5,0.359
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,23.7,0.07
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,31.8,0.074
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,23.1,0.082
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,10.0,0.082
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,11.6,0.095
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,6.9,0.144
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,7.8,0.15
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,5.9,0.168
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,6.9,0.177
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,2.8,0.253
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,2.8,0.261
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,4.1,0.265
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,0.5,0.314
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,0.9,0.324
4263,0.026,0.05,0.20600000000000004,0.7585195530726258,0.7930167597765363,0.8620111731843576,1.0,,0.5,0.33
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,44.3,0.083
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,47.7,0.087
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,12.9,0.119
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,12.9,0.126
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,12.4,0.152
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,9.2,0.238
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,5.8,0.265
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,2.6,0.27
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,2.6,0.279
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,1.0,0.331
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,0.5,0.338
4271,0.026,0.046,0.16883333333333336,0.7458100558659218,0.7821229050279329,0.8547486033519553,1.0,,0.5,0.347
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,45.5,0.038
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,11.0,0.086
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,11.4,0.094
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,11.2,0.105
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,10.1,0.116
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,8.0,0.153
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,9.7,0.161
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,8.4,0.174
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,8.1,0.185
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,9.0,0.206
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,5.5,0.206
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,7.0,0.207
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,6.8,0.217
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,4.7,0.229
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,4.6,0.254
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,2.9,0.271
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,2.8,0.291
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,0.9,0.3
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,0.9,0.317
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,0.5,0.324
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,0.5,0.317
4272,0.018,0.079,0.2478333333333334,0.7829608938547487,0.8139664804469274,0.8759776536312849,1.0,,0.5,0.33
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,45.4,0.028
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,46.0,0.044
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,17.2,0.09
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,9.3,0.114
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,6.5,0.132
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,7.2,0.149
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,7.1,0.158
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,8.9,0.164
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,7.9,0.212
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,7.1,0.225
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,6.5,0.234
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,4.3,0.235
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,7.0,0.253
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,2.6,0.275
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,3.0,0.295
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,2.6,0.316
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,0.9,0.306
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,0.5,0.311
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,0.5,0.318
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,0.9,0.32
4273,0.015,0.059,0.29216666666666674,0.8279329608938547,0.8525139664804469,0.9016759776536313,1.0,,0.5,0.328
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,0.5,0.3775
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,0.9,0.364
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,2.8,0.352
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,3.5,0.3
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,3.9,0.263
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,4.6,0.312
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,5.3,0.214
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,6.6,0.224
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,6.9,0.176
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,7.9,0.149
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,9.1,0.188
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,9.2,0.1674
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,9.7,0.142
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,10.4,0.128
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,25.6,0.104
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,44.6,0.064
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,46.2,0.105
4281,0.018,0.057,0.1541666666666667,0.6979050279329608,0.7410614525139665,0.8273743016759776,1.0,,53.2,0.104
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,0.5,0.3299
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,0.9,0.327
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,2.5,0.315
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,2.6,0.286
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,4.3,0.246
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,4.7,0.216
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,6.1,0.206
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,6.2,0.165
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,7.6,0.15
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,8.2,0.114
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,8.7,0.15
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,9.7,0.126
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,9.8,0.086
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,9.9,0.096
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,12.5,0.0749
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,23.7,0.043
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,26.8,0.044
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,9.4,0.093
4282,0.027,0.074,0.26233333333333336,0.8025139664804469,0.8307262569832403,0.8871508379888269,1.0,,46.9,0.021
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,0.1,0.3953
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,1.0,0.3933
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,3.2,0.3923
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,10.0,0.3735
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,20.0,0.2515
4310,0.0,0.075,0.22927419354838713,0.794,0.971,0.995,1.0,1.39,50.1,0.2397
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,0.1,0.2787
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,1.0,0.2763
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,3.2,0.2621
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,10.0,0.2345
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,20.0,0.0968
4311,0.0,0.031,0.17727419354838714,0.798,0.985,1.0,1.0,1.66,50.1,0.093
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,0.1,0.3819
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,1.0,0.3715
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,3.2,0.3305
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,10.0,0.211
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,20.0,0.1655
4340,0.0,0.052,0.2249354838709678,0.847,0.992,1.0,1.0,1.53,50.1,0.1537
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,0.1,0.391
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,1.0,0.3741
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,3.2,0.3025
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,10.0,0.1792
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,20.0,0.169
4341,0.0,0.038,0.20238709677419356,0.816,0.99,1.0,1.0,1.5,50.1,0.1598
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,1.1,0.35
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,1.3,0.35
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,1.4,0.355
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,1.6,0.35
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,2.3,0.341
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,2.8,0.3365
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,3.3,0.33
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,3.6,0.3225
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,3.7,0.31
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,3.8,0.32
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.0,0.312
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.2,0.2908
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.4,0.284
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.5,0.282
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.7,0.2608
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.8,0.25
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,4.9,0.242
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.0,0.235
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.1,0.2288
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.2,0.205
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.3,0.206
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.4,0.1996
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.5,0.2
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.6,0.1819
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,5.9,0.164
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.0,0.17
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.1,0.178
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.2,0.1549
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.4,0.155
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.5,0.145
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.6,0.16
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.7,0.14
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.8,0.134
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,6.9,0.146
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,7.0,0.138
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,7.4,0.134
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,7.7,0.126
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,7.9,0.124
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,8.4,0.119
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,8.9,0.114
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,9.4,0.1
4440,0.0,0.0,0.05,0.53,0.975,1.0,1.0,1.51,10.4,0.1
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,2.3,0.3046
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,2.8,0.2945
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,3.2,0.2876
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,3.4,0.238
